scenario,alpha,beta,replica,seed,extinct,pop_final,n_steps_alive,reproduction_events,movement_frequency,avg_harvested_food
S2,0.0,0.25,63,3000063,1,0,29,171,0.0,1.2088605803676182
S2,0.0,0.25,64,3000064,1,0,24,186,0.0,1.2165973303855515
S2,0.0,0.25,65,3000065,1,0,29,202,0.0,1.221225146591044
S2,0.0,0.25,66,3000066,1,0,26,176,0.0,1.2173599516142348
S2,0.0,0.25,67,3000067,1,0,36,205,0.0,1.2376544573547845
S2,0.0,0.25,68,3000068,1,0,51,229,0.0,1.2461686197225152
S2,0.0,0.25,69,3000069,1,0,50,191,0.0,1.2256155351205278
S2,0.0,0.25,70,3000070,1,0,32,150,0.0,1.189327675125257
S2,0.0,0.25,71,3000071,1,0,54,194,0.0,1.2263161562933367
S2,0.0,0.25,72,3000072,1,0,47,297,0.0,1.2634688379882972
S2,0.0,0.25,73,3000073,1,0,27,221,0.0,1.2246989951035874
S2,0.0,0.25,74,3000074,1,0,32,175,0.0,1.2260186781971532
S2,0.0,0.25,75,3000075,1,0,24,183,0.0,1.20873719483217
S2,0.0,0.25,76,3000076,1,0,28,253,0.0,1.2652692360680051
S2,0.0,0.25,77,3000077,1,0,43,175,0.0,1.2090613352573412
S2,0.0,0.25,78,3000078,1,0,19,142,0.0,1.1478822321357824
S2,0.0,0.25,79,3000079,1,0,36,215,0.0,1.2277830218538668
S2,0.0,0.25,80,3000080,1,0,24,196,0.0,1.2342094942907957
S2,0.0,0.25,81,3000081,1,0,23,168,0.0,1.2257256796621347
S2,0.0,0.25,82,3000082,1,0,28,186,0.0,1.2194597464917627
S2,0.0,0.25,83,3000083,1,0,40,176,0.0,1.199986128983616
S2,0.0,0.25,84,3000084,1,0,25,233,0.0,1.2260817989911679
S2,0.0,0.25,85,3000085,1,0,56,270,0.0,1.2759494209057336
S2,0.0,0.25,86,3000086,1,0,29,184,0.0,1.191348483121751
S2,0.0,0.25,87,3000087,1,0,24,168,0.0,1.208899449786296
S2,0.0,0.25,88,3000088,1,0,36,194,0.0,1.2194430924008586
S2,0.0,0.25,89,3000089,1,0,41,176,0.0,1.1996586895158958
S2,0.0,0.25,90,3000090,1,0,41,186,0.0,1.2341052848048322
S2,0.0,0.25,91,3000091,1,0,22,165,0.0,1.1975764026983815
S2,0.0,0.25,92,3000092,1,0,47,191,0.0,1.234691521340742
S2,0.0,0.25,93,3000093,1,0,28,168,0.0,1.190574814757494
S2,0.0,0.25,94,3000094,1,0,50,238,0.0,1.247993973912241
S2,0.0,0.25,95,3000095,1,0,28,177,0.0,1.2154636720469825
S2,0.0,0.25,96,3000096,1,0,36,207,0.0,1.2127106483666876
S2,0.0,0.25,97,3000097,1,0,30,171,0.0,1.1982598330293261
S2,0.0,0.25,98,3000098,1,0,23,205,0.0,1.2411197737680009
S2,0.0,0.25,99,3000099,1,0,29,218,0.0,1.225352123689301
S2,0.0,0.25,100,3000100,1,0,23,184,0.0,1.2112372668209084
S2,0.0,0.25,101,3000101,1,0,38,210,0.0,1.2234606592122896
S2,0.0,0.25,102,3000102,1,0,19,162,0.0,1.2043979407724366
S2,0.0,0.25,103,3000103,1,0,35,161,0.0,1.1993051742940792
S2,0.0,0.25,104,3000104,1,0,23,177,0.0,1.2262950143133784
S2,0.0,0.25,105,3000105,1,0,208,578,0.0,1.3216280187512337
S2,0.0,0.25,106,3000106,1,0,28,184,0.0,1.202519245935938
S2,0.0,0.25,107,3000107,1,0,27,173,0.0,1.1988077571374394
S2,0.0,0.25,108,3000108,1,0,24,195,0.0,1.2194018676937985
S2,0.0,0.25,109,3000109,1,0,36,208,0.0,1.2420113155907426
S2,0.0,0.25,110,3000110,1,0,30,207,0.0,1.2394750257611726
S2,0.0,0.25,111,3000111,1,0,32,230,0.0,1.253173100380269
S2,0.0,0.25,112,3000112,1,0,44,220,0.0,1.232267063183278
S2,0.0,0.25,113,3000113,1,0,31,213,0.0,1.237578393478373
S2,0.0,0.25,114,3000114,1,0,28,163,0.0,1.1907205827755276
S2,0.0,0.25,115,3000115,1,0,48,187,0.0,1.208166609191295
S2,0.0,0.25,116,3000116,1,0,27,234,0.0,1.2353571241003118
S2,0.0,0.25,117,3000117,1,0,23,160,0.0,1.205155482501243
S2,0.0,0.25,118,3000118,1,0,140,443,0.0,1.3090895594125889
S2,0.0,0.25,119,3000119,1,0,86,214,0.0,1.2554397593136555
S2,0.0,0.25,120,3000120,1,0,46,171,0.0,1.2149375467377592
S2,0.0,0.25,121,3000121,1,0,38,171,0.0,1.215158005498661
S2,0.0,0.25,122,3000122,1,0,24,234,0.0,1.2402223845005405
S2,0.0,0.25,123,3000123,1,0,42,160,0.0,1.2095980039105014
S2,0.0,0.25,124,3000124,1,0,31,191,0.0,1.2228505092699737
S2,0.0,0.25,125,3000125,1,0,32,149,0.0,1.1569332673488693
S2,0.0,0.25,126,3000126,1,0,46,184,0.0,1.208803462180656
S2,0.0,0.25,127,3000127,1,0,45,205,0.0,1.2082174321744639
S2,0.0,0.25,128,3000128,1,0,50,217,0.0,1.2378446274303452
S2,0.0,0.25,129,3000129,1,0,25,208,0.0,1.2165730279143243
S2,0.0,0.25,130,3000130,1,0,19,160,0.0,1.1871671359260094
S2,0.0,0.25,131,3000131,1,0,34,172,0.0,1.226879518739423
S2,0.0,0.25,132,3000132,1,0,133,342,0.0,1.3003252796812919
S2,0.0,0.25,133,3000133,1,0,20,202,0.0,1.2409910019103985
S2,0.0,0.25,134,3000134,1,0,24,208,0.0,1.2246120722388847
S2,0.0,0.25,135,3000135,1,0,105,263,0.0,1.254465754463981
S2,0.0,0.25,136,3000136,1,0,30,191,0.0,1.2169800761688228
S2,0.0,0.25,137,3000137,1,0,34,208,0.0,1.2225379921526258
S2,0.0,0.25,138,3000138,1,0,32,195,0.0,1.2204343645415994
S2,0.0,0.25,139,3000139,1,0,34,175,0.0,1.1860652304294557
S2,0.0,0.25,140,3000140,1,0,21,161,0.0,1.2154973543414578
S2,0.0,0.25,141,3000141,1,0,34,190,0.0,1.210843112122831
S2,0.0,0.25,142,3000142,1,0,21,138,0.0,1.1297478139172064
S2,0.0,0.25,143,3000143,1,0,26,222,0.0,1.2376947389096011
S2,0.0,0.25,144,3000144,1,0,50,214,0.0,1.2313523471466674
S2,0.0,0.25,145,3000145,1,0,25,167,0.0,1.2152263030839416
S2,0.0,0.25,146,3000146,1,0,33,213,0.0,1.2451575967915995
S2,0.0,0.25,147,3000147,1,0,34,199,0.0,1.2277653437919909
S2,0.0,0.25,148,3000148,1,0,37,181,0.0,1.1997972037577354
S2,0.0,0.25,149,3000149,1,0,29,173,0.0,1.201908247971585
S2,0.0,0.25,150,3000150,1,0,39,209,0.0,1.2263425437809055
S2,0.0,0.25,151,3000151,1,0,38,145,0.0,1.15552966893126
S2,0.0,0.25,152,3000152,1,0,26,202,0.0,1.2277909185202052
S2,0.0,0.25,153,3000153,1,0,30,205,0.0,1.2268566336985076
S2,0.0,0.25,154,3000154,1,0,46,223,0.0,1.2341248076836846
S2,0.0,0.25,155,3000155,1,0,51,217,0.0,1.239501304112155
S2,0.0,0.25,156,3000156,1,0,31,201,0.0,1.217102945655605
S2,0.0,0.25,157,3000157,1,0,37,157,0.0,1.1870470919416762
S2,0.0,0.25,158,3000158,1,0,34,180,0.0,1.2186273741295484
S2,0.0,0.25,159,3000159,1,0,236,587,0.0,1.3206646445763575
S2,0.0,0.25,160,3000160,1,0,47,191,0.0,1.2206980379119896
S2,0.0,0.25,161,3000161,1,0,47,237,0.0,1.2285714966832924
S2,0.0,0.25,162,3000162,1,0,38,205,0.0,1.2164291084908152
S2,0.0,0.25,163,3000163,1,0,26,208,0.0,1.2292054476081575
S2,0.0,0.25,164,3000164,1,0,23,181,0.0,1.2021025745415317
S2,0.0,0.25,165,3000165,1,0,24,174,0.0,1.191331552870196
S2,0.0,0.25,166,3000166,1,0,37,232,0.0,1.241061919274766
S2,0.0,0.25,167,3000167,1,0,27,183,0.0,1.2081273762166254
S2,0.0,0.25,168,3000168,1,0,38,175,0.0,1.22421530075984
S2,0.0,0.25,169,3000169,1,0,36,150,0.0,1.1923661347481074
S2,0.0,0.25,170,3000170,1,0,38,195,0.0,1.2280970267393583
S2,0.0,0.25,171,3000171,1,0,45,207,0.0,1.2525073963026028
S2,0.0,0.25,172,3000172,1,0,54,200,0.0,1.2233102236928382
S2,0.0,0.25,173,3000173,1,0,133,317,0.0,1.2626287452531937
S2,0.0,0.25,174,3000174,1,0,31,168,0.0,1.2087616455773467
S2,0.0,0.25,175,3000175,1,0,31,150,0.0,1.1831689279891036
S2,0.0,0.25,176,3000176,1,0,25,171,0.0,1.209101625128436
S2,0.0,0.25,177,3000177,1,0,107,294,0.0,1.2894142876808259
S2,0.0,0.25,178,3000178,1,0,29,211,0.0,1.228002478234395
S2,0.0,0.25,179,3000179,1,0,40,230,0.0,1.2514691982477288
S2,0.0,0.25,180,3000180,1,0,23,203,0.0,1.2345054332955847
S2,0.0,0.25,181,3000181,1,0,90,228,0.0,1.2403180777614902
S2,0.0,0.25,182,3000182,1,0,24,190,0.0,1.208890000320294
S2,0.0,0.25,183,3000183,1,0,28,183,0.0,1.208304647122312
S2,0.0,0.25,184,3000184,1,0,31,175,0.0,1.2050562382612715
S2,0.0,0.25,185,3000185,1,0,222,354,0.0,1.291381403319854
S2,0.0,0.25,186,3000186,1,0,32,212,0.0,1.2335148632101278
S2,0.0,0.25,187,3000187,1,0,24,232,0.0,1.254303124244481
S2,0.0,0.25,188,3000188,1,0,43,247,0.0,1.2510550329035204
S2,0.0,0.25,189,3000189,1,0,28,170,0.0,1.2113706913745712
S2,0.0,0.25,190,3000190,1,0,42,209,0.0,1.2146678519080687
S2,0.0,0.25,191,3000191,1,0,31,140,0.0,1.1673014266612642
S2,0.0,0.25,192,3000192,1,0,22,148,0.0,1.1660689605123806
S2,0.0,0.25,193,3000193,1,0,383,889,0.0,1.335055212963348
S2,0.0,0.25,194,3000194,1,0,33,197,0.0,1.2169274658385132
S2,0.0,0.25,195,3000195,1,0,32,176,0.0,1.1964001349759994
S2,0.0,0.25,196,3000196,1,0,28,178,0.0,1.209645739107461
S2,0.0,0.25,197,3000197,1,0,20,227,0.0,1.2105649276579276
S2,0.0,0.25,198,3000198,1,0,37,179,0.0,1.215921567610759
S2,0.0,0.25,199,3000199,1,0,27,213,0.0,1.2118869480340089
S2,0.0,0.25,200,3000200,1,0,45,184,0.0,1.2289986866954028
S2,0.0,0.25,201,3000201,1,0,25,198,0.0,1.2387044544319177
S2,0.0,0.25,202,3000202,1,0,43,184,0.0,1.2291302099292125
S2,0.0,0.25,203,3000203,1,0,29,204,0.0,1.2204907654504327
S2,0.0,0.25,204,3000204,1,0,28,200,0.0,1.226252142285812
S2,0.0,0.25,205,3000205,1,0,24,209,0.0,1.2247103201067187
S2,0.0,0.25,206,3000206,1,0,25,194,0.0,1.2051863036404564
S2,0.0,0.25,207,3000207,1,0,28,195,0.0,1.234494398198346
S2,0.0,0.25,208,3000208,1,0,30,223,0.0,1.2526930704289643
S2,0.0,0.25,209,3000209,1,0,42,201,0.0,1.2208179319505168
S2,0.0,0.25,210,3000210,1,0,44,147,0.0,1.197035696196458
S2,0.0,0.25,211,3000211,1,0,53,210,0.0,1.2274392433063848
S2,0.0,0.25,212,3000212,1,0,26,170,0.0,1.1856010740036953
S2,0.0,0.25,213,3000213,1,0,36,191,0.0,1.2077104260958738
S2,0.0,0.25,214,3000214,1,0,31,198,0.0,1.2073978957445866
S2,0.0,0.25,215,3000215,1,0,28,200,0.0,1.2228507402275013
S2,0.0,0.25,216,3000216,1,0,62,224,0.0,1.2551039614336328
S2,0.0,0.25,217,3000217,1,0,36,281,0.0,1.2710691636060212
S2,0.0,0.25,218,3000218,1,0,35,196,0.0,1.228178070348879
S2,0.0,0.25,219,3000219,1,0,19,168,0.0,1.2195195085933772
S2,0.0,0.25,220,3000220,1,0,254,640,0.0,1.3268364931296528
S2,0.0,0.25,221,3000221,1,0,24,223,0.0,1.2409436721617424
S2,0.0,0.25,222,3000222,1,0,41,214,0.0,1.2415827632195913
S2,0.0,0.25,223,3000223,1,0,28,215,0.0,1.2218056980812981
S2,0.0,0.25,224,3000224,1,0,36,197,0.0,1.217836185765514
S2,0.0,0.25,225,3000225,1,0,26,156,0.0,1.1775715118408585
S2,0.0,0.25,226,3000226,1,0,33,154,0.0,1.1973186761100074
S2,0.0,0.25,227,3000227,1,0,44,190,0.0,1.220459102961963
S2,0.0,0.25,228,3000228,1,0,191,522,0.0,1.315561140796175
S2,0.0,0.25,229,3000229,1,0,31,194,0.0,1.2196610087587358
S2,0.0,0.25,230,3000230,1,0,54,222,0.0,1.2483318025214472
S2,0.0,0.25,231,3000231,1,0,32,178,0.0,1.2133587895542526
S2,0.0,0.25,232,3000232,1,0,64,194,0.0,1.2074711802197202
S2,0.0,0.25,233,3000233,1,0,32,205,0.0,1.2028841174839278
S2,0.0,0.25,234,3000234,1,0,53,222,0.0,1.252570441865882
S2,0.0,0.25,235,3000235,1,0,24,144,0.0,1.174402821395939
S2,0.0,0.25,236,3000236,1,0,44,218,0.0,1.2354068210353764
S2,0.0,0.25,237,3000237,1,0,39,179,0.0,1.212754659522083
S2,0.0,0.25,238,3000238,1,0,47,235,0.0,1.2581060049073816
S2,0.0,0.25,239,3000239,1,0,26,231,0.0,1.2446759853374907
S2,0.0,0.25,240,3000240,1,0,26,136,0.0,1.159590821360138
S2,0.0,0.25,241,3000241,1,0,38,197,0.0,1.2229583910328066
S2,0.0,0.25,242,3000242,1,0,28,164,0.0,1.1922278915199283
S2,0.0,0.25,243,3000243,1,0,34,196,0.0,1.2373090642061593
S2,0.0,0.25,244,3000244,1,0,35,229,0.0,1.2409638045107452
S2,0.0,0.25,245,3000245,1,0,19,207,0.0,1.234337474377543
S2,0.0,0.25,246,3000246,1,0,27,198,0.0,1.2186284974525614
S2,0.0,0.25,247,3000247,1,0,27,176,0.0,1.1921218378578837
S2,0.0,0.25,248,3000248,1,0,32,195,0.0,1.222905035302309
S2,0.0,0.25,249,3000249,1,0,24,196,0.0,1.213415504405493
S2,0.0,0.25,250,3000250,1,0,27,215,0.0,1.2336694850377878
S2,0.0,0.25,251,3000251,1,0,45,153,0.0,1.1915340197988198
S2,0.0,0.25,252,3000252,1,0,28,194,0.0,1.2216014110577629
S2,0.0,0.25,253,3000253,1,0,29,230,0.0,1.2478717238784123
S2,0.0,0.25,254,3000254,1,0,27,214,0.0,1.2420679713169693
S2,0.0,0.25,255,3000255,1,0,31,221,0.0,1.2311259158227739
S2,0.0,0.25,256,3000256,1,0,30,170,0.0,1.1965839755924819
S2,0.0,0.25,257,3000257,1,0,36,205,0.0,1.226856633635756
S2,0.0,0.25,258,3000258,1,0,35,129,0.0,1.1528621193252815
S2,0.0,0.25,259,3000259,1,0,21,161,0.0,1.2139510899611923
S2,0.0,0.25,260,3000260,1,0,28,199,0.0,1.2407007217403145
S2,0.0,0.25,261,3000261,1,0,38,182,0.0,1.1971310046067856
S2,0.0,0.25,262,3000262,1,0,31,241,0.0,1.2438830147589641
S2,0.0,0.25,263,3000263,1,0,28,171,0.0,1.1970590006856525
S2,0.0,0.25,264,3000264,1,0,45,197,0.0,1.2133400097899518
S2,0.0,0.25,265,3000265,1,0,28,201,0.0,1.2089479899680302
S2,0.0,0.25,266,3000266,1,0,65,192,0.0,1.2337571271505139
S2,0.0,0.25,267,3000267,1,0,58,155,0.0,1.1772206173136714
S2,0.0,0.25,268,3000268,1,0,29,154,0.0,1.1775698160754917
S2,0.0,0.25,269,3000269,1,0,33,174,0.0,1.1919601341825854
S2,0.0,0.25,270,3000270,1,0,32,191,0.0,1.2202154970957868
S2,0.0,0.25,271,3000271,1,0,29,149,0.0,1.2009690273011417
S2,0.0,0.25,272,3000272,1,0,30,206,0.0,1.2505205822784824
S2,0.0,0.25,273,3000273,1,0,24,175,0.0,1.2227365731342776
S2,0.0,0.25,274,3000274,1,0,37,169,0.0,1.2266550128364255
S2,0.0,0.25,275,3000275,1,0,29,153,0.0,1.198532717405321
S2,0.0,0.25,276,3000276,1,0,36,155,0.0,1.169213814816459
S2,0.0,0.25,277,3000277,1,0,38,208,0.0,1.2154798100533302
S2,0.0,0.25,278,3000278,1,0,49,183,0.0,1.1944932703066757
S2,0.0,0.25,279,3000279,1,0,26,168,0.0,1.2008136867335981
S2,0.0,0.25,280,3000280,1,0,27,197,0.0,1.209135029327861
S2,0.0,0.25,281,3000281,1,0,43,213,0.0,1.2322268998584767
S2,0.0,0.25,282,3000282,1,0,38,160,0.0,1.1939683166733557
S2,0.0,0.25,283,3000283,1,0,32,199,0.0,1.2129019412662014
S2,0.0,0.25,284,3000284,1,0,17,165,0.0,1.2066385215529165
S2,0.0,0.25,285,3000285,1,0,22,194,0.0,1.2349525052529076
S2,0.0,0.25,286,3000286,1,0,27,190,0.0,1.2207508633973387
S2,0.0,0.25,287,3000287,1,0,27,193,0.0,1.2239263608505222
S2,0.0,0.25,288,3000288,1,0,30,177,0.0,1.232334915777326
S2,0.0,0.25,289,3000289,1,0,23,142,0.0,1.163218492268095
S2,0.0,0.25,290,3000290,1,0,51,175,0.0,1.2105579679414924
S2,0.0,0.25,291,3000291,1,0,27,171,0.0,1.1926372861337493
S2,0.0,0.25,292,3000292,1,0,20,187,0.0,1.2099564198134445
S2,0.0,0.25,293,3000293,1,0,105,279,0.0,1.2782853854374134
S2,0.0,0.25,294,3000294,1,0,23,164,0.0,1.1765965023132994
S2,0.0,0.25,295,3000295,1,0,23,168,0.0,1.1949920148403212
S2,0.0,0.25,296,3000296,1,0,21,159,0.0,1.1888143062236978
S2,0.0,0.25,297,3000297,1,0,222,389,0.0,1.281190487274653
S2,0.0,0.25,298,3000298,1,0,41,156,0.0,1.1932816510309356
S2,0.0,0.25,299,3000299,1,0,51,192,0.0,1.207158016312915
S2,0.0,0.5,0,3000000,1,0,23,405,0.0,1.368794618872399
S2,0.0,0.5,1,3000001,1,0,14,401,0.0,1.3615787454439086
S2,0.0,0.5,2,3000002,1,0,17,415,0.0,1.3521525541040267
S2,0.0,0.5,3,3000003,1,0,18,375,0.0,1.3112742033875655
S2,0.0,0.5,4,3000004,1,0,34,418,0.0,1.3326274241668186
S2,0.0,0.5,5,3000005,1,0,17,381,0.0,1.331906151344635
S2,0.0,0.5,6,3000006,1,0,16,393,0.0,1.3416300884476575
S2,0.0,0.5,7,3000007,1,0,152,1591,0.0,1.4409731723791561
S2,0.0,0.5,8,3000008,1,0,17,380,0.0,1.3423680502733464
S2,0.0,0.5,9,3000009,1,0,19,394,0.0,1.3782631823890676
S2,0.0,0.5,10,3000010,1,0,18,368,0.0,1.338298307083475
S2,0.0,0.5,11,3000011,1,0,87,941,0.0,1.4090751949323548
S2,0.0,0.5,12,3000012,1,0,27,378,0.0,1.3549531705738989
S2,0.0,0.5,13,3000013,1,0,18,395,0.0,1.3686959258681413
S2,0.0,0.5,14,3000014,1,0,21,369,0.0,1.3390892569180164
S2,0.0,0.5,15,3000015,1,0,23,387,0.0,1.3417131681774008
S2,0.0,0.5,16,3000016,1,0,17,408,0.0,1.3741735981147043
S2,0.0,0.5,17,3000017,1,0,83,950,0.0,1.4289219688338508
S2,0.0,0.5,18,3000018,1,0,20,368,0.0,1.3357449162973325
S2,0.0,0.5,19,3000019,1,0,22,414,0.0,1.3551604819223493
S2,0.0,0.5,20,3000020,1,0,17,382,0.0,1.3593281172588367
S2,0.0,0.5,21,3000021,1,0,17,393,0.0,1.3545594499812723
S2,0.0,0.5,22,3000022,1,0,17,392,0.0,1.3369759642151189
S2,0.0,0.5,23,3000023,1,0,18,387,0.0,1.3437905793215283
S2,0.0,0.5,24,3000024,1,0,20,368,0.0,1.3395269073513552
S2,0.0,0.5,25,3000025,1,0,23,412,0.0,1.3774151092898765
S2,0.0,0.5,26,3000026,1,0,18,388,0.0,1.3689397315888354
S2,0.0,0.5,27,3000027,1,0,23,416,0.0,1.3753288882520873
S2,0.0,0.5,28,3000028,1,0,16,400,0.0,1.3729966098979491
S2,0.0,0.5,29,3000029,1,0,21,397,0.0,1.379031655943022
S2,0.0,0.5,30,3000030,1,0,18,399,0.0,1.3554608129174552
S2,0.0,0.5,31,3000031,1,0,25,392,0.0,1.3651384310084345
S2,0.0,0.5,32,3000032,1,0,27,407,0.0,1.3502725627871472
S2,0.0,0.5,33,3000033,1,0,16,390,0.0,1.3486376915278029
S2,0.0,0.5,34,3000034,1,0,20,421,0.0,1.3493941809607408
S2,0.0,0.5,35,3000035,1,0,17,400,0.0,1.356464430474338
S2,0.0,0.5,36,3000036,1,0,122,1359,0.0,1.439241141279713
S2,0.0,0.5,37,3000037,1,0,18,399,0.0,1.3316137328490938
S2,0.0,0.5,38,3000038,1,0,33,413,0.0,1.348511445141884
S2,0.0,0.5,39,3000039,1,0,22,401,0.0,1.3459997671358455
S2,0.0,0.5,40,3000040,1,0,22,384,0.0,1.3613702096428797
S2,0.0,0.5,41,3000041,1,0,23,391,0.0,1.343563254777669
S2,0.0,0.5,42,3000042,1,0,15,384,0.0,1.3729228044284212
S2,0.0,0.5,43,3000043,1,0,26,383,0.0,1.3368350986523685
S2,0.0,0.5,44,3000044,1,0,24,399,0.0,1.3424314833114221
S2,0.0,0.5,45,3000045,1,0,158,1602,0.0,1.4436804608841682
S2,0.0,0.5,46,3000046,1,0,22,379,0.0,1.3327717762205125
S2,0.0,0.5,47,3000047,1,0,22,409,0.0,1.342106975754558
S2,0.0,0.5,48,3000048,1,0,19,400,0.0,1.3332769844993009
S2,0.0,0.5,49,3000049,1,0,22,421,0.0,1.3565644793854301
S2,0.0,0.5,50,3000050,1,0,25,404,0.0,1.3641909660069789
S2,0.0,0.5,51,3000051,1,0,20,380,0.0,1.342106405576977
S2,0.0,0.5,52,3000052,1,0,24,426,0.0,1.3539191622458824
S2,0.0,0.5,53,3000053,1,0,39,400,0.0,1.3543697072272822
S2,0.0,0.5,54,3000054,1,0,18,402,0.0,1.34520353204184
S2,0.0,0.5,55,3000055,1,0,19,381,0.0,1.3421686208691501
S2,0.0,0.5,56,3000056,1,0,31,426,0.0,1.3802579406888373
S2,0.0,0.5,57,3000057,1,0,30,391,0.0,1.35881441516458
S2,0.0,0.5,58,3000058,1,0,20,347,0.0,1.3209588084766954
S2,0.0,0.5,59,3000059,1,0,20,418,0.0,1.330521124736718
S2,0.0,0.5,60,3000060,1,0,23,410,0.0,1.3487797151634529
S2,0.0,0.5,61,3000061,1,0,18,382,0.0,1.3376471170529325
S2,0.0,0.5,62,3000062,1,0,20,374,0.0,1.3564462388160077
S2,0.0,0.5,63,3000063,1,0,17,411,0.0,1.3643838400231603
S2,0.0,0.5,64,3000064,1,0,20,368,0.0,1.340850185607627
S2,0.0,0.5,65,3000065,1,0,15,409,0.0,1.3391676134387362
S2,0.0,0.5,66,3000066,1,0,20,420,0.0,1.3747135823360486
S2,0.0,0.5,67,3000067,1,0,21,378,0.0,1.3447689442854722
S2,0.0,0.5,68,3000068,1,0,17,391,0.0,1.3447767999966764
S2,0.0,0.5,69,3000069,1,0,22,413,0.0,1.3700025891154415
S2,0.0,0.5,70,3000070,1,0,31,399,0.0,1.3648246323376203
S2,0.0,0.5,71,3000071,1,0,19,420,0.0,1.3844349863118024
S2,0.0,0.5,72,3000072,1,0,19,406,0.0,1.3448423625155317
S2,0.0,0.5,73,3000073,1,0,24,395,0.0,1.3437127740940953
S2,0.0,0.5,74,3000074,1,0,21,404,0.0,1.3910176834704362
S2,0.0,0.5,75,3000075,1,0,21,371,0.0,1.3461266980416557
S2,0.0,0.5,76,3000076,1,0,19,397,0.0,1.336217176395762
S2,0.0,0.5,77,3000077,1,0,17,395,0.0,1.349777854109559
S2,0.0,0.5,78,3000078,1,0,23,371,0.0,1.3267605970647731
S2,0.0,0.5,79,3000079,1,0,18,403,0.0,1.3479595726153628
S2,0.0,0.5,80,3000080,1,0,26,427,0.0,1.3880213725258526
S2,0.0,0.5,81,3000081,1,0,18,398,0.0,1.3755969950753577
S2,0.0,0.5,82,3000082,1,0,23,392,0.0,1.3432965420914789
S2,0.0,0.5,83,3000083,1,0,22,404,0.0,1.3436980305999533
S2,0.0,0.5,84,3000084,1,0,16,402,0.0,1.332703824267452
S2,0.0,0.5,85,3000085,1,0,95,982,0.0,1.4261905181009369
S2,0.0,0.5,86,3000086,1,0,30,374,0.0,1.3148636146683155
S2,0.0,0.5,87,3000087,1,0,19,398,0.0,1.3520424961062085
S2,0.0,0.5,88,3000088,1,0,18,364,0.0,1.326212928262935
S2,0.0,0.5,89,3000089,1,0,32,397,0.0,1.3365693354397816
S2,0.0,0.5,90,3000090,1,0,20,402,0.0,1.3475743714699533
S2,0.0,0.5,91,3000091,1,0,38,424,0.0,1.3677715631843546
S2,0.0,0.5,92,3000092,1,0,21,412,0.0,1.343125456752818
S2,0.0,0.5,93,3000093,1,0,20,388,0.0,1.3461322750252347
S2,0.0,0.5,94,3000094,1,0,25,380,0.0,1.353141233900645
S2,0.0,0.5,95,3000095,1,0,22,396,0.0,1.355580272177382
S2,0.0,0.5,96,3000096,1,0,22,418,0.0,1.3543607322282287
S2,0.0,0.5,97,3000097,1,0,17,400,0.0,1.339438738129021
S2,0.0,0.5,98,3000098,1,0,20,386,0.0,1.3411829209447625
S2,0.0,0.5,99,3000099,1,0,30,391,0.0,1.333564392485865
S2,0.0,0.5,100,3000100,1,0,18,390,0.0,1.3427873350488158
S2,0.0,0.5,101,3000101,1,0,19,417,0.0,1.3472846055366143
S2,0.0,0.5,102,3000102,1,0,19,397,0.0,1.3566468982787274
S2,0.0,0.5,103,3000103,1,0,15,366,0.0,1.3719810343734409
S2,0.0,0.5,104,3000104,1,0,24,395,0.0,1.3818990253019459
S2,0.0,0.5,105,3000105,1,0,26,401,0.0,1.3323183632370221
S2,0.0,0.5,106,3000106,1,0,18,412,0.0,1.3364472234391904
S2,0.0,0.5,107,3000107,1,0,19,386,0.0,1.3473345910372905
S2,0.0,0.5,108,3000108,1,0,16,365,0.0,1.327332403882767
S2,0.0,0.5,109,3000109,1,0,18,390,0.0,1.361455694643501
S2,0.0,0.5,110,3000110,1,0,156,1549,0.0,1.4223804643075078
S2,0.0,0.5,111,3000111,1,0,91,921,0.0,1.4081956565887324
S2,0.0,0.5,112,3000112,1,0,22,394,0.0,1.365084456447913
S2,0.0,0.5,113,3000113,1,0,16,384,0.0,1.347116907117141
S2,0.0,0.5,114,3000114,1,0,19,404,0.0,1.349782504761538
S2,0.0,0.5,115,3000115,1,0,21,344,0.0,1.3199703061026211
S2,0.0,0.5,116,3000116,1,0,20,393,0.0,1.3298640845398124
S2,0.0,0.5,117,3000117,1,0,136,1564,0.0,1.4589631553070068
S2,0.0,0.5,118,3000118,1,0,40,416,0.0,1.377559585710818
S2,0.0,0.5,119,3000119,1,0,23,427,0.0,1.3857197655218676
S2,0.0,0.5,120,3000120,1,0,342,3546,0.0,1.4611773089403417
S2,0.0,0.5,121,3000121,1,0,13,383,0.0,1.354843781519346
S2,0.0,0.5,122,3000122,1,0,18,403,0.0,1.341784617295249
S2,0.0,0.5,123,3000123,1,0,15,377,0.0,1.3553348539034664
S2,0.0,0.5,124,3000124,1,0,15,390,0.0,1.3681805491638772
S2,0.0,0.5,125,3000125,1,0,37,416,0.0,1.33976679124129
S2,0.0,0.5,126,3000126,1,0,27,394,0.0,1.3515544316929229
S2,0.0,0.5,127,3000127,1,0,23,409,0.0,1.3451963631806285
S2,0.0,0.5,128,3000128,1,0,18,389,0.0,1.365774125841605
S2,0.0,0.5,129,3000129,1,0,27,395,0.0,1.348611364747642
S2,0.0,0.5,130,3000130,1,0,15,387,0.0,1.34990130461672
S2,0.0,0.5,131,3000131,1,0,23,372,0.0,1.3731865778278216
